Timestamp,Yaw,Pitch,Roll,Voltage,Current_mA
1776815109.3245175,154.69,-7.19,9.31,6.87,3200.0
1776815109.3884597,151.56,-7.56,10.19,6.9,3200.0
1776815109.5284684,62.0,-8.06,10.75,6.9,3200.0
1776815109.7058263,140.19,-8.13,10.94,6.87,3200.0
1776815109.8332086,135.25,-8.13,10.19,6.88,3200.0
1776815109.8976684,131.94,-8.06,8.88,6.96,3200.0
1776815110.1603522,127.06,-8.69,5.69,6.9,3200.0
1776815110.2314746,37.0,-9.63,4.87,6.88,3200.0
1776815110.3577583,119.94,-9.5,4.62,6.93,300.0
1776815110.4099314,44.0,-8.56,4.62,6.88,3200.0
1776815110.5371373,115.5,-7.69,5.06,6.87,3200.0
1776815110.6098254,114.31,-7.12,5.94,6.92,3200.0
1776815110.7375722,112.94,-6.75,7.0,6.96,3200.0
1776815111.0546641,106.87,-6.19,8.88,6.91,3200.0
1776815111.2444093,1.0,-6.87,8.31,6.88,3200.0
1776815111.3692608,98.19,-7.06,8.0,6.91,3200.0
1776815111.4955897,96.06,-7.06,7.87,6.92,3200.0
1776815111.7498052,91.94,-6.75,6.75,6.94,3200.0
1776815111.8771064,91.06,-6.87,6.06,6.97,3200.0
1776815112.0045626,31.0,-7.12,5.5,6.88,3200.0
1776815112.1961918,87.44,-6.62,6.62,6.92,3200.0
1776815112.2590396,85.31,-5.5,8.44,6.89,3200.0
1776815112.3862755,85.12,-4.25,10.38,6.9,3200.0
1776815112.6873004,92.62,-4.06,9.63,6.99,3200.0
1776815112.7981462,95.37,-4.0,9.06,7.06,3200.0
1776815112.9884608,97.44,-3.81,10.69,6.9,3200.0
1776815113.2399714,97.87,-3.69,13.31,6.94,3200.0
1776815113.3037035,98.06,-3.94,14.25,6.89,3200.0
1776815113.5575092,2.0,-5.62,14.44,6.87,3200.0
1776815113.620932,97.19,-6.56,13.31,6.84,3200.0
1776815113.7492518,96.81,-7.25,11.25,6.84,3200.0
1776815113.8281229,96.87,-7.75,9.0,6.94,3200.0
1776815113.939266,97.56,0.0,7.44,6.93,3200.0
1776815114.0657856,98.56,-8.06,7.37,6.88,3200.0
1776815114.1315763,100.0,-7.87,8.31,6.92,3200.0
1776815114.25573,101.25,-7.56,9.63,6.91,3200.0
1776815114.447053,104.06,-6.87,12.06,6.98,3200.0
1776815114.7652977,105.87,-7.12,11.5,6.92,3200.0
1776815114.8765101,106.37,-6.31,10.38,6.88,3200.0
1776815115.003801,107.12,-5.56,9.56,6.89,3200.0
1776815115.066847,108.37,-5.75,9.5,6.98,3200.0
1776815115.1934543,62.0,-5.87,9.5,6.89,3200.0
1776815115.2573962,110.5,-6.5,9.38,6.89,3200.0
1776815115.3847678,111.5,-6.5,9.69,6.92,3200.0
1776815115.512013,112.25,-5.87,11.13,6.89,3200.0
1776815115.5757258,112.87,-5.12,12.94,88.0,3200.0
1776815115.8294346,114.25,-5.12,14.06,6.88,3200.0
1776815115.8929105,87.0,-6.0,13.5,6.92,3200.0
1776815116.0255797,25.0,-7.19,12.69,6.9,3200.0
1776815116.0841367,115.56,-8.13,11.69,6.86,3200.0
