Timestamp,Yaw,Pitch,Roll,Voltage,Current_mA
1776819495.4374702,307.0,-8.0,-1.62,7.16,2543.8
1776819495.8837807,302.94,-7.56,-1.5,7.4,1303.8
1776819496.0723782,302.37,-7.81,-2.87,6.68,3.0
1776819496.1998234,304.56,-7.5,-4.0,7.22,2349.7
1776819496.390026,306.62,-9.19,-5.06,7.38,1077.7
1776819496.754839,313.56,-8.13,-7.31,7.34,1340.8
1776819496.8827012,319.06,-6.62,-4.62,7.11,2556.5
1776819497.2640371,327.31,0.81,-3.37,7.31,1490.1
1776819497.518096,5.0,-5.31,-2.56,6.65,3200.0
1776819497.8985338,319.62,-8.56,-4.62,7.38,1371.7
1776819498.5355031,319.25,-6.31,-4.87,7.27,1911.9
1776819498.7266963,320.31,-4.06,-5.25,7.35,193690.0
1776819499.0445259,320.37,-3.94,-4.56,6.94,300.0
1776819499.234992,320.31,-5.12,-3.31,7.15,2672.7
1776819499.4258516,320.94,-6.87,-1.31,7.37,1167.7
1776819500.378524,336.75,0.56,3.25,7.42,1076.7
1776819500.568682,338.0,5.44,4.62,6.77,3200.0
1776819500.8861427,4.0,8.5,8.31,7.1,3086.4
1776819501.2665982,357.81,13.63,6.44,7.17,0.0
1776819501.394193,5.81,17.44,2.19,7.41,1277.7
1776819501.7123876,25.37,19.25,-7.81,7.4,1252.5
1776819502.3961873,78.62,4.81,-13.13,6.91,3200.0
1776819502.587649,87.94,6.25,-5.62,7.38,1216.8
1776819502.7146397,4.0,5.06,-1.37,7.26,1791.7
1776819502.9053638,100.5,7.56,-3.81,7.32,1505.4
1776819503.0314982,101.75,6.31,-8.38,7.43,1148.2
1776819503.2228143,103.56,4.87,-13.06,7.42,1120.2
1776819503.5411096,112.56,-4.31,-23.19,6.68,320.0
1776819504.0488236,124.94,-6.62,-22.81,7.42,1144.5
1776819504.5540893,130.56,-5.25,0.06,7.26,1719.6
1776819504.7449048,132.19,-4.62,1.19,7.39,130.0
1776819505.5373588,126.81,-7.44,-7.62,7.42,1057.2
1776819505.7266297,128.19,-6.25,0.25,71.0,1767.6
1776819505.9179542,129.31,-6.37,1.62,7.4,1197.7
1776819506.0457833,130.37,-6.31,1.62,7.38,1182.0
1776819506.2368505,131.31,-6.25,2.94,7.34,1440.7
1776819507.0614498,130.31,-8.25,-7.06,7.44,964.6
1776819507.3789644,131.87,-7.0,2.5,7.4,1384.6
1776819507.886738,130.0,-7.19,-4.5,7.42,1200.7
1776819508.0648642,128.37,-6.81,-11.25,6.86,3200.0
1776819508.2678468,125.25,-7.19,-20.31,7.04,3200.0
1776819508.3950603,122.69,-9.13,-27.69,7.34,1792.5
1776819508.7186086,121.69,-7.81,-14.56,7.43,1023.3
1776819508.8534825,119.56,-7.0,-7.0,7.42,1043.7
1776819509.044099,115.69,-6.44,-5.06,7.38,1177.6
1776819509.4079645,37.0,-6.06,-7.31,7.42,1206.9
1776819509.7428746,106.19,-10.5,-9.38,7.08,3200.0
1776819509.929688,108.5,-11.0,-12.5,7.38,1260.6
1776819510.0554764,111.44,-8.81,-7.37,7.45,919.6
1776819510.246325,113.81,-7.75,0.06,7.37,1377.9
1776819510.3863337,4.0,-6.94,0.81,7.44,1076.1
1776819510.5801408,119.37,-7.31,-0.37,7.36,1400.0
1776819511.0364964,123.75,-8.5,-11.5,6.73,3200.0
1776819511.2277517,121.12,-8.38,-19.81,7.07,3060.6
1776819511.4152899,118.06,-9.56,-29.12,7.18,2186.3
1776819511.5399048,117.31,-9.56,-26.62,7.45,1017.9
1776819511.9157546,114.56,-6.69,-8.75,7.36,1218.4
1776819512.0405278,110.75,-5.81,-8.44,7.42,1286.5
1776819512.2302334,81.0,-5.19,-9.44,7.4,1622.9
1776819512.416748,106.87,-6.37,-12.0,7.47,970.4
1776819512.732237,101.94,-10.94,-29.12,7.04,3192.7
1776819513.0801275,100.87,-10.75,-30.56,7.42,894.7
1776819513.4159236,119.12,-11.0,-5.56,7.34,1928.6
1776819513.871381,131.31,-7.37,0.62,7.46,1017.8
1776819514.2619379,139.12,-4.0,-2.94,7.07,3136.5
1776819514.3913536,137.31,-8.5,-6.87,7.42,975.9
1776819514.584629,9.0,-7.62,-1.87,7.43,1082.6
1776819514.7307422,0.0,-6.75,4.25,7.42,1184.0
1776819515.0371335,131.94,-7.12,0.62,7.42,1296.6
1776819515.4169104,128.87,-6.75,-2.06,7.43,1048.1
1776819515.5436819,126.94,-6.75,-8.69,6.84,3200.0
1776819515.7259781,123.31,-7.75,-16.56,7.05,3097.5
1776819515.9206698,118.0,-9.63,-25.0,7.32,1762.0
1776819516.0563467,94.0,-8.63,-22.31,7.44,963.3
1776819516.2408361,-0.44,-0.06,-0.06,7.39,1437.1
1776819516.3834217,109.37,-6.75,-6.75,7.41,1414.7
1776819516.5712295,105.62,-6.0,-0.94,7.33,1683.4
1776819516.892375,119.56,-8.81,17.06,7.34,1547.7
1776819517.0840507,127.06,-6.25,20.0,6.84,3200.0
1776819517.2059824,131.5,-6.44,20.5,7.03,3045.6
1776819517.3954825,132.81,-8.94,15.0,7.39,1296.6
1776819517.5896802,132.31,-7.75,10.13,7.42,1015.7
1776819517.7124288,131.81,-7.44,6.44,7.37,1434.9
1776819517.903225,130.5,-7.81,4.06,7.4,1329.7
1776819518.108401,127.0,-7.81,1.0,7.36,1469.4
1776819518.5675125,116.31,-6.87,-11.5,6.62,3200.0
1776819518.6937215,7.0,-8.88,-15.5,7.04,3140.4
1776819518.8907137,114.12,-11.44,-13.25,7.33,1558.6
1776819519.0886736,115.31,-8.88,-3.81,7.35,1638.1
1776819519.2156377,75.0,-7.0,3.19,7.33,1858.5
1776819519.4123287,115.94,-6.44,-0.94,7.39,1253.4
1776819519.7355115,132.44,-5.06,2.31,7.44,1171.9
1776819520.0658398,137.75,-5.81,2.0,6.85,3200.0
1776819520.2562652,134.81,-7.12,2.69,7.06,2898.5
1776819520.3821273,132.37,-10.88,-0.88,7.4,1161.4
1776819520.574911,133.19,-9.25,3.06,7.41,1.3
1776819520.6996443,135.62,-7.75,5.25,7.41,1224.1
1776819520.892529,138.06,-7.81,1.69,7.44,1089.6
1776819521.0254967,139.81,-7.31,1.44,7.3,1702.1
1776819521.2066264,140.06,-6.62,2.37,7.32,1914.5
1776819521.3973873,139.56,-7.06,-0.81,7.39,1348.5
1776819521.5869596,138.5,-6.31,-6.06,6.71,3200.0
1776819521.733277,135.62,-8.56,-11.88,7.07,2978.7
1776819521.9228487,130.75,-11.75,-20.56,7.34,1493.4
1776819522.249582,125.94,-8.06,-7.56,7.39,1530.8
1776819522.3924215,123.44,-7.31,-2.19,7.39,1226.6
1776819522.579197,119.06,112.44,112.44,7.38,1227.5
1776819523.039645,109.62,-8.75,-10.69,6.68,3200.0
1776819523.2297564,104.75,-12.44,-4.06,7.03,3200.0
1776819523.4203176,98.94,-15.0,-21.19,7.16,2294.7
1776819523.554926,102.94,-9.13,-13.19,7.43,1054.3
1776819523.7515335,109.31,-6.62,-3.31,7.4,1229.5
1776819523.8779383,2.0,-4.94,1.31,7.38,1461.4
1776819524.2599626,135.81,-4.12,3.12,7.39,1453.9
1776819524.3878431,6.0,-2.75,5.56,7.42,1149.4
1776819524.5724726,133.44,-4.81,9.56,6.8,3200.0
1776819524.7668152,132.56,-7.44,12.38,7.08,2921.4
1776819524.8930628,131.12,-9.69,8.0,7.39,1303.6
1776819525.5771046,133.87,-7.25,6.06,7.32,1488.8
1776819525.701227,133.81,-6.81,8.5,7.32,1626.8
1776819525.8927667,133.87,-6.56,9.56,7.39,1240.3
1776819526.0825396,133.12,-6.31,11.75,6.76,3200.0
1776819526.2096796,131.94,-7.12,12.94,7.07,2993.1
1776819526.3993049,129.25,-10.44,7.37,7.39,1206.2
1776819526.589114,130.94,-8.44,6.37,7.42,1064.0
1776819526.7163506,133.62,-6.81,6.56,7.25,2056.3
1776819526.9075916,134.87,-6.56,4.81,7.43,1094.6
1776819527.0469732,136.31,-6.5,5.37,7.12,2674.3
1776819527.237959,137.31,-6.0,7.75,7.35,1454.9
1776819527.3650475,138.0,-6.19,8.25,7.32,1655.4
1776819527.5550902,137.81,-6.5,6.87,6.64,3200.0
1776819527.7474608,136.94,-7.25,6.0,7.08,2904.3
1776819527.8740861,134.06,-10.13,-0.13,7.38,1221.8
1776819528.0852098,133.19,-10.0,-2.06,7.36,1711.6
1776819528.208853,132.56,-9.25,2.94,7.41,1211.6
1776819528.3977056,132.62,-9.13,5.69,7.38,1382.6
1776819528.5922298,132.12,-7.81,5.81,7.34,1533.7
1776819528.77641,131.25,-7.69,6.06,7.33,18.0
1776819528.9033659,131.12,-7.25,6.94,7.4,1195.8
1776819529.2389135,131.94,-7.5,7.81,7.1,3029.1
1776819529.3611937,7.0,-9.69,1.94,7.3,1705.0
1776819529.5667353,131.75,-8.94,-0.13,7.32,1491.0
1776819529.7597432,132.37,-8.25,2.0,7.38,1095.2
1776819529.9043443,131.81,-7.62,4.75,7.4,1289.4
1776819530.2293556,128.94,-7.69,6.75,7.38,1370.3
1776819530.5556552,126.12,-6.19,6.06,6.73,3200.0
1776819530.746877,128.56,-6.69,4.44,7.11,2908.4
1776819530.9235668,56.0,-8.5,0.88,7.4,1282.7
1776819531.0499215,134.0,-7.31,2.12,7.35,1344.0
1776819531.2450821,136.37,-5.94,6.19,7.39,1218.7
1776819531.3690412,139.44,-7.12,6.12,7.45,1046.9
1776819531.5641134,141.62,-7.06,6.25,7.28,1906.5
1776819531.7085829,140.62,-4.19,6.37,7.39,1226.4
1776819532.0876296,37.0,-5.81,11.25,6.7,3200.0
1776819532.2141376,37.0,-7.75,13.81,7.1,2784.0
1776819532.4059806,132.81,-9.56,9.13,7.4,1219.5
1776819532.598126,134.31,-8.31,6.69,7.39,1337.2
1776819532.724092,136.25,-7.81,6.87,7.34,1304.9
1776819532.915676,138.12,-7.5,4.0,7.37,1266.7
1776819533.106488,139.56,-7.12,4.81,7.35,1518.6
1776819533.5577772,137.19,-6.87,10.06,6.52,3200.0
1776819533.752167,137.0,-7.56,14.06,7.12,2909.9
1776819533.8860166,136.56,-9.31,9.13,7.38,1386.5
1776819534.0774276,6.0,-8.75,5.25,7.42,1018.3
1776819534.2204158,1.0,-8.19,6.0,7.4,1456.0
1776819534.4116478,136.5,-7.69,5.75,7.37,1349.2
1776819534.6020527,136.25,-7.56,4.69,7.35,1887.5
1776819534.729747,1.0,-7.25,6.56,7.27,1953.0
1776819534.92048,137.19,-7.0,9.94,7.43,1250.3
1776819535.064436,137.75,-6.56,12.06,6.48,3200.0
1776819535.1911213,137.69,-7.5,13.69,7.12,2882.8
1776819535.3820345,136.56,-10.13,7.81,7.35,1515.3
1776819535.5787756,136.06,-9.31,4.44,7.31,1543.1
1776819535.7178357,135.69,-8.25,4.06,7.44,1267.4
1776819536.0523062,131.69,-8.25,0.94,7.3,1425.0
1776819536.244493,129.19,-8.0,1.06,7.35,1581.9
1776819536.4354126,37.0,-8.13,0.88,7.34,1661.3
1776819536.562449,127.69,-8.31,-1.31,6.78,3200.0
1776819536.7688065,126.62,-8.44,-2.94,7.1,2882.3
1776819536.8971806,129.0,-8.81,-4.62,7.35,1458.4
1776819537.0245724,133.0,-6.62,-0.5,7.34,1425.5
1776819537.2152503,138.62,-4.87,4.12,7.41,1100.8
1776819537.4059668,141.19,-5.44,4.87,7.42,1123.3
1776819537.579829,139.56,-6.56,3.5,7.32,1512.9
1776819537.7108948,136.87,-4.31,5.06,7.41,1340.9
1776819537.9023385,135.44,-5.44,7.12,7.4,1446.9
1776819538.0937636,136.94,-8.25,10.0,6.82,3200.0
1776819538.2364109,138.87,-9.13,14.5,7.12,2956.5
1776819538.4281294,138.69,-9.69,10.13,7.41,1339.7
1776819538.55683,137.87,-8.81,5.87,7.38,1351.1
1776819538.7480614,137.62,-8.56,3.5,7.29,1907.5
1776819538.886409,136.81,-8.31,1.69,7.43,1223.7
1776819539.0808346,136.0,-8.38,0.75,7.22,1996.7
1776819539.2088146,136.25,-8.88,1.81,7.4,1174.1
1776819539.3994806,137.0,-8.44,1.81,7.34,1389.9
1776819539.591571,137.69,-7.25,2.0,6.61,3200.0
1776819539.9117298,138.19,-10.38,-4.37,7.37,1311.3
1776819540.102539,1.0,-9.25,-6.12,7.36,1269.6
1776819540.2302058,137.87,-8.38,-0.25,7.36,1392.3
1776819540.4201968,137.75,-8.13,3.31,7.39,1073.3
1776819540.5520144,136.75,-7.87,1.94,7.34,1698.8
1776819540.7385166,135.06,-7.31,0.0,7.4,1140.3
1776819540.8704414,133.19,-7.25,-3.12,7.36,1117.5
1776819541.0664988,130.19,-7.12,-9.19,6.56,3200.0
1776819541.2018328,126.75,-7.69,-16.81,7.1,3008.8
1776819541.7111366,134.75,-6.62,-3.19,7.44,1384.3
1776819541.9016688,137.81,-5.94,1.62,7.33,1177.1
1776819542.0798504,5.0,-6.37,3.25,7.34,2110.2
1776819542.232264,139.31,-4.75,5.87,7.27,1698.1
1776819542.6974516,135.31,-7.81,9.19,7.12,2981.0
1776819542.8894875,135.0,-9.69,2.06,7.34,1484.8
1776819543.0637078,1.0,-9.0,-1.31,7.38,1345.9
1776819543.2550488,133.06,-8.19,0.5,7.4,1062.9
1776819543.3819356,0.0,-8.31,3.06,7.4,1245.6
1776819543.572772,129.69,-8.0,2.25,7.23,2397.1
1776819543.762837,126.56,-7.75,0.5,7.4,1166.2
1776819543.8897018,123.81,-7.81,-2.81,7.39,1136.6
1776819544.0663745,121.06,-7.12,-9.75,6.79,3200.0
1776819544.257163,117.62,-7.75,-18.5,7.02,3137.8
1776819544.3859324,114.75,-10.06,-26.62,7.2,1808.3
1776819544.5749543,114.06,-10.06,-23.56,7.41,1217.1
1776819544.711826,113.5,-9.19,-15.88,7.44,979.6
1776819544.896264,111.56,-7.94,-7.62,7.41,1194.1
1776819545.0870209,107.87,-7.25,-5.5,7.3,1741.4
1776819545.2149155,104.25,-7.06,-6.19,7.39,1190.4
1776819545.4067228,102.19,-7.25,-8.13,7.29,1798.4
1776819545.5340598,99.44,-8.75,-13.63,6.76,3200.0
1776819545.728682,96.0,-10.31,-23.0,7.0,3162.3
1776819545.9146285,93.06,-11.81,-32.25,6.86,3200.0
1776819546.0420878,91.25,-11.19,-24.94,7.39,1178.4
1776819546.2336845,88.75,-8.94,-14.69,7.36,1532.4
1776819546.423742,85.87,-7.37,-8.38,7.34,1382.2
1776819546.5504491,88.12,-7.75,-7.69,7.3,1820.2
1776819546.741929,98.56,-10.69,-6.44,7.38,1207.4
1776819546.8737695,110.44,-13.63,-5.25,7.34,1253.3
1776819547.074463,118.31,-13.13,-6.19,6.6,3200.0
1776819547.2025142,9.0,-11.19,-10.69,7.05,2902.8
1776819547.597475,132.81,-7.69,-11.94,7.33,1561.3
1776819547.9155781,133.62,-7.31,-1.75,7.39,1124.7
1776819548.2306466,131.75,-7.62,-2.19,7.4,1136.9
1776819548.3650663,135.94,-9.44,-4.56,7.33,1736.3
1776819548.549596,138.62,-8.94,-3.75,6.57,3200.0
1776819548.738151,138.69,-7.69,-4.25,7.15,2576.7
1776819549.060404,135.19,-9.0,-3.5,7.28,1543.8
1776819549.204004,134.81,-7.75,4.81,7.42,1093.6
1776819549.3944767,133.87,-8.38,2.06,7.4,1280.4
1776819549.715034,129.62,-7.31,-0.81,7.32,1364.9
1776819549.9067938,127.12,-6.94,-5.12,7.41,1143.5
1776819550.0312822,124.81,-6.37,-10.19,6.54,3200.0
1776819550.2389233,121.44,-6.56,-16.87,7.09,3005.0
1776819550.5235236,118.875,-10.0,-18.56,7.37,1283.6
1776819550.7291353,124.44,-8.19,-4.5,7.35,1302.3
1776819550.9206085,129.37,-6.62,1.87,7.32,1474.7
1776819551.0487099,135.75,-7.37,0.56,7.05,2681.0
1776819551.2394948,142.56,-7.5,1.31,7.4,1280.5
1776819551.4317071,145.37,-6.12,3.81,7.38,1566.1
1776819551.5584996,141.94,-3.81,7.69,6.79,3200.0
1776819551.8786628,132.19,-10.44,4.06,7.39,1199.8
1776819552.0663023,44.0,-9.88,2.37,7.39,1051.4
1776819552.1936276,132.0,-8.63,4.94,7.37,957.3
1776819552.5761805,134.56,-8.38,3.44,7.31,2337.7
1776819552.702943,1.0,-7.69,2.81,7.38,1280.5
1776819552.8933878,137.94,-7.37,1.87,7.4,1536.6
1776819553.0847657,140.06,-7.75,-0.56,6.7,3200.0
1776819553.401627,138.44,-10.88,-7.06,7.4,1202.5
1776819553.5917091,4.0,-9.19,-0.75,7.31,1459.4
1776819553.7191288,139.87,-8.44,4.0,7.41,1143.9
1776819553.909474,140.19,-8.19,2.75,7.38,1326.3
1776819554.1004624,139.31,-7.62,2.06,7.3,1402.9
1776819554.354655,137.94,-8.5,0.94,7.35,1525.5
1776819554.545085,138.19,-9.81,-0.31,6.58,3200.0
1776819554.7374873,139.56,-10.56,-1.0,7.13,2503.4
1776819554.8633037,140.31,-10.0,-5.37,7.37,1150.3
1776819555.0540733,19.0,-7.87,1.25,7.31,1627.6
1776819555.2445836,142.56,-6.62,4.69,7.43,992.7
1776819555.3749938,143.31,-6.87,2.31,7.37,1184.9
1776819555.5785115,69.0,-6.94,4.31,7.15,2750.2
1776819555.7061825,137.25,-6.37,5.56,7.37,1518.2
1776819556.085849,137.31,-8.69,6.37,6.76,3200.0
1776819556.276913,137.69,-8.69,6.94,7.18,2457.2
1776819556.530728,138.56,-7.81,6.06,7.4,1181.3
1776819557.0547605,141.0,-7.62,6.62,7.06,2716.6
1776819557.246061,141.44,-7.56,9.38,7.35,1333.8
1776819557.3742313,141.37,-7.12,9.94,7.38,1577.6
1776819557.5648406,141.87,-6.81,9.25,6.74,3200.0
1776819557.7562852,143.56,-7.37,10.94,7.16,2515.4
1776819557.8824813,143.62,-9.06,-0.06,7.37,1255.2
1776819558.087866,143.56,-7.81,7.5,7.4,1044.8
1776819558.2815235,143.81,-8.13,7.0,7.39,1061.7
1776819558.408208,143.19,-7.56,6.75,7.37,1663.8
1776819558.730706,140.37,-7.12,6.56,7.36,1345.8
1776819558.8555603,139.25,-7.75,8.38,7.28,1780.8
1776819559.045532,139.19,-8.56,9.25,6.59,3200.0
1776819559.252889,138.69,-9.19,9.94,7.15,2568.6
1776819559.3800085,138.31,-9.31,4.5,7.38,1251.3
1776819559.765513,141.44,-7.5,7.0,7.37,1415.9
1776819560.093264,147.31,-6.69,6.75,7.34,1618.4
1776819560.213283,148.62,-6.06,7.75,7.37,1285.7
1776819560.396554,6.0,-7.5,9.25,7.39,1183.3
1776819560.5272572,144.25,-8.81,10.06,6.47,3200.0
1776819561.031371,142.25,-8.38,6.19,7.2,2549.8
1776819561.2218149,143.25,-7.56,7.44,7.38,1318.4
1776819561.7293787,150.69,-5.56,10.75,7.37,1270.6
1776819561.9256186,148.69,-7.0,12.44,7.37,1262.6
1776819562.2833366,146.31,-8.31,14.25,7.08,2678.9
1776819562.4482324,146.75,-8.75,7.31,7.37,1163.6
1776819562.5783083,146.37,-7.75,8.88,7.39,1221.7
1776819562.7346363,147.06,-7.0,9.19,7.35,1361.8
1776819563.080101,146.69,-8.0,5.75,7.12,2431.9
1776819563.2179847,147.56,-7.5,7.5,7.35,1584.3
1776819563.4322724,146.12,-6.75,9.0,7.35,1884.3
1776819563.5695539,19.0,-7.0,10.31,6.66,3200.0
1776819563.7180245,142.25,-8.19,10.75,7.13,2582.6
